Date,Ticker,Price,Close,High,Low,Open,Volume
2022-01-04,AAPL,176.37835693359375,179.6999969482422,182.94000244140625,179.1199951171875,182.6300048828125,99310400
2022-01-05,AAPL,171.6866912841797,174.9199981689453,180.1699981689453,174.63999938964844,179.61000061035156,94537600
2022-01-06,AAPL,168.8206787109375,172.0,175.3000030517578,171.63999938964844,172.6999969482422,96904000
2022-01-07,AAPL,168.98753356933594,172.1699981689453,174.13999938964844,171.02999877929688,172.88999938964844,86709100
2022-01-10,AAPL,169.0072021484375,172.19000244140625,172.5,168.1699981689453,169.0800018310547,106765600
2022-01-11,AAPL,171.84378051757812,175.0800018310547,175.17999267578125,170.82000732421875,172.32000732421875,76138300
2022-01-12,AAPL,172.2854461669922,175.52999877929688,177.17999267578125,174.82000732421875,176.1199951171875,74805200
2022-01-13,AAPL,169.0072021484375,172.19000244140625,176.6199951171875,171.7899932861328,175.77999877929688,84505800
2022-01-14,AAPL,169.87091064453125,173.07000732421875,173.77999877929688,171.08999633789062,171.33999633789062,80440800
2022-01-18,AAPL,166.6613311767578,169.8000030517578,172.5399932861328,169.41000366210938,171.50999450683594,90956700
2022-01-19,AAPL,163.15731811523438,166.22999572753906,171.0800018310547,165.94000244140625,170.0,94815000
2022-01-20,AAPL,161.4691162109375,164.50999450683594,169.67999267578125,164.17999267578125,166.97999572753906,91420500
2022-01-21,AAPL,159.407958984375,162.41000366210938,166.3300018310547,162.3000030517578,164.4199981689453,122848900
2022-01-24,AAPL,158.63255310058594,161.6199951171875,162.3000030517578,154.6999969482422,160.02000427246094,162294600
2022-01-25,AAPL,156.82655334472656,159.77999877929688,162.75999450683594,157.02000427246094,158.97999572753906,115798400
2022-01-26,AAPL,156.73822021484375,159.69000244140625,164.38999938964844,157.82000732421875,163.5,108275300
2022-01-27,AAPL,156.27694702148438,159.22000122070312,163.83999633789062,158.27999877929688,162.4499969482422,121954600
2022-01-28,AAPL,167.1815643310547,170.3300018310547,170.35000610351562,162.8000030517578,165.7100067138672,179935700
2022-01-31,AAPL,171.54928588867188,174.77999877929688,175.0,169.50999450683594,170.16000366210938,115541600
2022-02-01,AAPL,171.38241577148438,174.61000061035156,174.83999633789062,172.30999755859375,174.00999450683594,86213900
2022-02-02,AAPL,172.58970642089844,175.83999633789062,175.8800048828125,173.3300018310547,174.75,84914300
2022-02-03,AAPL,169.7040557861328,172.89999389648438,176.24000549316406,172.1199951171875,174.47999572753906,89418100
2022-02-04,AAPL,169.41903686523438,172.38999938964844,174.10000610351562,170.67999267578125,171.67999267578125,82465400
2022-02-07,AAPL,168.70159912109375,171.66000366210938,173.9499969482422,170.9499969482422,172.86000061035156,77251200
2022-02-08,AAPL,171.81698608398438,174.8300018310547,175.35000610351562,171.42999267578125,171.72999572753906,74829200
2022-02-09,AAPL,173.2420196533203,176.27999877929688,176.64999389648438,174.89999389648438,176.0500030517578,71285000
2022-02-10,AAPL,169.15371704101562,172.1199951171875,175.47999572753906,171.5500030517578,174.13999938964844,90865900
2022-02-11,AAPL,165.73365783691406,168.63999938964844,173.0800018310547,168.0399932861328,172.3300018310547,98670700
2022-02-14,AAPL,165.96954345703125,168.8800048828125,169.5800018310547,166.55999755859375,167.3699951171875,86185500
2022-02-15,AAPL,169.81216430664062,172.7899932861328,172.9499969482422,170.25,170.97000122070312,62527400
2022-02-16,AAPL,169.57627868652344,172.5500030517578,173.33999633789062,170.0500030517578,171.85000610351562,61177400
2022-02-17,AAPL,165.96954345703125,168.8800048828125,171.91000366210938,168.47000122070312,171.02999877929688,69589300
2022-02-18,AAPL,164.4167938232422,167.3000030517578,170.5399932861328,166.19000244140625,169.82000732421875,82772700
2022-02-22,AAPL,161.48814392089844,164.32000732421875,166.69000244140625,162.14999389648438,164.97999572753906,91162800
2022-02-23,AAPL,157.31138610839844,160.07000732421875,166.14999389648438,159.75,165.5399932861328,90009200
2022-02-24,AAPL,159.9353485107422,162.74000549316406,162.85000610351562,152.0,152.5800018310547,141147500
2022-02-25,AAPL,162.0089874267578,164.85000610351562,165.1199951171875,160.8699951171875,163.83999633789062,91974200
2022-02-28,AAPL,162.27435302734375,165.1199951171875,165.4199981689453,162.42999267578125,163.05999755859375,95056600
2022-03-01,AAPL,160.3874053955078,163.1999969482422,166.60000610351562,161.97000122070312,164.6999969482422,83474400
2022-03-02,AAPL,163.68951416015625,166.55999755859375,167.36000061035156,162.9499969482422,164.38999938964844,79724800
2022-03-03,AAPL,163.3651885986328,166.22999572753906,168.91000366210938,165.5500030517578,168.47000122070312,76678400
2022-03-04,AAPL,160.3579559326172,163.1699981689453,165.5500030517578,162.10000610351562,164.49000549316406,83737200
2022-03-07,AAPL,156.5546417236328,159.3000030517578,165.02000427246094,159.0399932861328,163.36000061035156,96418800
2022-03-08,AAPL,154.72671508789062,157.44000244140625,162.8800048828125,155.8000030517578,158.82000732421875,131148300
2022-03-09,AAPL,160.1417236328125,162.9499969482422,163.41000366210938,159.41000366210938,161.47999572753906,91454900
2022-03-10,AAPL,155.7880859375,158.52000427246094,160.38999938964844,155.97999572753906,160.1999969482422,105342000
2022-03-11,AAPL,152.06341552734375,154.72999572753906,159.27999877929688,154.5,158.92999267578125,96970100
2022-03-14,AAPL,148.0242156982422,150.6199951171875,154.1199951171875,150.10000610351562,151.4499969482422,108732100
2022-03-15,AAPL,152.4171905517578,155.08999633789062,155.57000732421875,150.3800048828125,150.89999389648438,92964300
2022-03-16,AAPL,156.83963012695312,159.58999633789062,160.0,154.4600067138672,157.0500030517578,102300200
2022-03-17,AAPL,157.8518829345703,160.6199951171875,161.0,157.6300048828125,158.61000061035156,75615400
2022-03-18,AAPL,161.1539764404297,163.97999572753906,164.47999572753906,159.75999450683594,160.50999450683594,123511700
2022-03-21,AAPL,162.5298614501953,165.3800048828125,166.35000610351562,163.00999450683594,163.50999450683594,95811400
2022-03-22,AAPL,165.9105987548828,168.82000732421875,169.4199981689453,164.91000366210938,165.50999450683594,81532000
2022-03-23,AAPL,167.27662658691406,170.2100067138672,172.63999938964844,167.64999389648438,167.99000549316406,98062700
2022-03-24,AAPL,171.0701141357422,174.07000732421875,174.13999938964844,170.2100067138672,171.05999755859375,90131400
2022-03-25,AAPL,171.7089080810547,174.72000122070312,175.27999877929688,172.75,173.8800048828125,80546200
2022-03-28,AAPL,172.57374572753906,175.60000610351562,175.72999572753906,172.0,172.1699981689453,90371900
2022-03-29,AAPL,175.87583923339844,178.9600067138672,179.00999450683594,176.33999633789062,176.69000244140625,100589400
2022-03-30,AAPL,174.70632934570312,177.77000427246094,179.61000061035156,176.6999969482422,178.5500030517578,92633200
2022-03-31,AAPL,171.60079956054688,174.61000061035156,178.02999877929688,174.39999389648438,177.83999633789062,103049300
2022-04-01,AAPL,171.3059539794922,174.30999755859375,174.8800048828125,171.94000244140625,174.02999877929688,78751300
2022-04-04,AAPL,175.36477661132812,178.44000244140625,178.49000549316406,174.44000244140625,174.57000732421875,76468400
2022-04-05,AAPL,172.0430450439453,175.05999755859375,178.3000030517578,174.4199981689453,177.5,73401800
2022-04-06,AAPL,168.86871337890625,171.8300018310547,173.6300048828125,170.1300048828125,172.36000061035156,89058800
2022-04-07,AAPL,169.17335510253906,172.13999938964844,173.36000061035156,169.85000610351562,171.16000366210938,77594700
2022-04-08,AAPL,167.15867614746094,170.08999633789062,171.77999877929688,169.1999969482422,171.77999877929688,76575500
2022-04-11,AAPL,162.89346313476562,165.75,169.02999877929688,165.5,168.7100067138672,72246700
2022-04-12,AAPL,164.7705535888672,167.66000366210938,169.8699951171875,166.63999938964844,168.02000427246094,79265200
2022-04-13,AAPL,167.4633331298828,170.39999389648438,171.0399932861328,166.77000427246094,167.38999938964844,70618900
2022-04-14,AAPL,162.44140625,165.2899932861328,171.27000427246094,165.0399932861328,170.6199951171875,75329400
2022-04-18,AAPL,162.22523498535156,165.07000732421875,166.60000610351562,163.57000732421875,163.9199981689453,69023900
2022-04-19,AAPL,164.5150146484375,167.39999389648438,167.82000732421875,163.91000366210938,165.02000427246094,67723800
2022-04-20,AAPL,164.34796142578125,167.22999572753906,168.8800048828125,166.10000610351562,168.75999450683594,67929800
2022-04-21,AAPL,163.5519256591797,166.4199981689453,171.52999877929688,165.91000366210938,168.91000366210938,87227800
2022-04-22,AAPL,159.00172424316406,161.7899932861328,167.8699951171875,161.5,166.4600067138672,84882400
2022-04-25,AAPL,160.07296752929688,162.8800048828125,163.1699981689453,158.4600067138672,161.1199951171875,96046400
2022-04-26,AAPL,154.0977020263672,156.8000030517578,162.33999633789062,156.72000122070312,162.25,95623200
2022-04-27,AAPL,153.87168884277344,156.57000732421875,159.7899932861328,155.3800048828125,155.91000366210938,88063200
2022-04-28,AAPL,160.81982421875,163.63999938964844,164.52000427246094,158.92999267578125,159.25,130216800
2022-04-29,AAPL,154.93309020996094,157.64999389648438,166.1999969482422,157.25,161.83999633789062,131747600
2022-05-02,AAPL,155.2377166748047,157.9600067138672,158.22999572753906,153.27000427246094,156.7100067138672,123055300
2022-05-03,AAPL,156.73153686523438,159.47999572753906,160.7100067138672,156.32000732421875,158.14999389648438,88966500
2022-05-04,AAPL,163.15884399414062,166.02000427246094,166.47999572753906,159.25999450683594,159.6699981689453,108256500
2022-05-05,AAPL,154.06825256347656,156.77000427246094,164.0800018310547,154.9499969482422,163.85000610351562,130525300
2022-05-06,AAPL,154.79656982421875,157.27999877929688,159.44000244140625,154.17999267578125,156.00999450683594,116124600
2022-05-09,AAPL,149.6589813232422,152.05999755859375,155.8300018310547,151.49000549316406,154.92999267578125,131577900
2022-05-10,AAPL,152.07028198242188,154.50999450683594,156.74000549316406,152.92999267578125,155.52000427246094,115366700
2022-05-11,AAPL,144.18675231933594,146.5,155.4499969482422,145.80999755859375,153.5,142689800
2022-05-12,AAPL,140.30899047851562,142.55999755859375,146.1999969482422,138.8000030517578,142.77000427246094,182602000
2022-05-13,AAPL,144.78717041015625,147.11000061035156,148.10000610351562,143.11000061035156,144.58999633789062,113990900
2022-05-16,AAPL,143.2418975830078,145.5399932861328,147.52000427246094,144.17999267578125,145.5500030517578,86643800
2022-05-17,AAPL,146.8834991455078,149.24000549316406,149.77000427246094,146.67999267578125,148.86000061035156,78336300
2022-05-18,AAPL,138.59645080566406,140.82000732421875,147.36000061035156,139.89999389648438,146.85000610351562,109742900
2022-05-19,AAPL,135.18124389648438,137.35000610351562,141.66000366210938,136.60000610351562,139.8800048828125,136095600
2022-05-20,AAPL,135.41746520996094,137.58999633789062,140.6999969482422,132.61000061035156,139.08999633789062,137426100
2022-05-23,AAPL,140.85028076171875,143.11000061035156,143.25999450683594,137.64999389648438,137.7899932861328,117726300
2022-05-24,AAPL,138.14370727539062,140.36000061035156,141.97000122070312,137.3300018310547,140.80999755859375,104132700
2022-05-25,AAPL,138.3012237548828,140.52000427246094,141.7899932861328,138.33999633789062,138.42999267578125,92482700
2022-05-26,AAPL,141.50970458984375,143.77999877929688,144.33999633789062,137.13999938964844,137.38999938964844,90601500
2022-05-27,AAPL,147.27719116210938,149.63999938964844,149.67999267578125,145.25999450683594,145.38999938964844,90978500
2022-05-31,AAPL,146.4897918701172,148.83999633789062,150.66000366210938,146.83999633789062,149.07000732421875,103718400
2022-06-01,AAPL,146.3618621826172,148.7100067138672,151.74000549316406,147.67999267578125,149.89999389648438,74286600
2022-06-02,AAPL,148.82240295410156,151.2100067138672,151.27000427246094,146.86000061035156,147.8300018310547,72348100
2022-06-03,AAPL,143.08447265625,145.3800048828125,147.97000122070312,144.4600067138672,146.89999389648438,88570300
2022-06-06,AAPL,143.8324432373047,146.13999938964844,148.57000732421875,144.89999389648438,147.02999877929688,71598400
2022-06-07,AAPL,146.3618621826172,148.7100067138672,149.0,144.10000610351562,144.35000610351562,67808200
2022-06-08,AAPL,145.62371826171875,147.9600067138672,149.8699951171875,147.4600067138672,148.5800018310547,53950200
2022-06-09,AAPL,140.38772583007812,142.63999938964844,147.9499969482422,142.52999877929688,147.0800018310547,69473000
2022-06-10,AAPL,134.96473693847656,137.1300048828125,140.75999450683594,137.05999755859375,140.27999877929688,91437900
2022-06-13,AAPL,129.79762268066406,131.8800048828125,135.1999969482422,131.44000244140625,132.8699951171875,122207100
2022-06-14,AAPL,130.6637420654297,132.75999450683594,133.88999938964844,131.47999572753906,133.1300048828125,84784300
2022-06-15,AAPL,133.2915802001953,135.42999267578125,137.33999633789062,132.16000366210938,134.2899932861328,91533000
2022-06-16,AAPL,128.00634765625,130.05999755859375,132.38999938964844,129.0399932861328,132.0800018310547,108123900
2022-06-17,AAPL,129.48268127441406,131.55999755859375,133.0800018310547,129.80999755859375,130.07000732421875,134520300
2022-06-21,AAPL,133.724609375,135.8699951171875,137.05999755859375,133.32000732421875,133.4199981689453,81000500
2022-06-22,AAPL,133.2128143310547,135.35000610351562,137.75999450683594,133.91000366210938,134.7899932861328,73409200
2022-06-23,AAPL,136.0867156982422,138.27000427246094,138.58999633789062,135.6300048828125,136.82000732421875,72433800
2022-06-24,AAPL,139.4231719970703,141.66000366210938,141.91000366210938,139.77000427246094,139.89999389648438,89116800
2022-06-27,AAPL,139.4231719970703,141.66000366210938,143.49000549316406,140.97000122070312,142.6999969482422,70207900
2022-06-28,AAPL,135.2698516845703,137.44000244140625,143.4199981689453,137.32000732421875,142.1300048828125,67083400
2022-06-29,AAPL,137.0315399169922,139.22999572753906,140.6699981689453,136.6699981689453,137.4600067138672,66242400
2022-06-30,AAPL,134.5612030029297,136.72000122070312,138.3699951171875,133.77000427246094,137.25,98964500
2022-07-01,AAPL,136.73629760742188,138.92999267578125,139.0399932861328,135.66000366210938,136.0399932861328,71051600
2022-07-05,AAPL,139.3247528076172,141.55999755859375,141.61000061035156,136.92999267578125,137.77000427246094,73353800
2022-07-06,AAPL,140.6632843017578,142.9199981689453,144.1199951171875,141.0800018310547,141.35000610351562,74064300
2022-07-07,AAPL,144.03915405273438,146.35000610351562,146.5500030517578,143.27999877929688,143.2899932861328,66253700
2022-07-08,AAPL,144.71823120117188,147.0399932861328,147.5500030517578,145.0,145.25999450683594,64547800
2022-07-11,AAPL,142.58248901367188,144.8699951171875,146.63999938964844,143.77999877929688,145.6699981689453,63141600
2022-07-12,AAPL,143.55690002441406,145.86000061035156,148.4499969482422,145.0500030517578,145.75999450683594,77588800
2022-07-13,AAPL,143.1927490234375,145.49000549316406,146.4499969482422,142.1199951171875,142.99000549316406,71185600
2022-07-14,AAPL,146.12567138671875,148.47000122070312,148.9499969482422,143.25,144.0800018310547,78140700
2022-07-15,AAPL,147.798828125,150.1699981689453,150.86000061035156,148.1999969482422,149.77999877929688,76259900
2022-07-18,AAPL,144.74777221679688,147.07000732421875,151.57000732421875,146.6999969482422,150.74000549316406,81420900
2022-07-19,AAPL,148.61573791503906,151.0,151.22999572753906,146.91000366210938,147.9199981689453,82982400
2022-07-20,AAPL,150.62350463867188,153.0399932861328,153.72000122070312,150.3699951171875,151.1199951171875,64823400
2022-07-21,AAPL,152.8970184326172,155.35000610351562,155.57000732421875,151.94000244140625,154.5,65086600
2022-07-22,AAPL,151.6569366455078,154.08999633789062,156.27999877929688,153.41000366210938,155.38999938964844,66675400
2022-07-25,AAPL,150.534912109375,152.9499969482422,155.0399932861328,152.27999877929688,154.00999450683594,53623900
2022-07-26,AAPL,149.2062530517578,151.60000610351562,153.08999633789062,150.8000030517578,152.25999450683594,55138700
2022-07-27,AAPL,154.31427001953125,156.7899932861328,157.3300018310547,152.16000366210938,152.5800018310547,78620700
2022-07-28,AAPL,154.86546325683594,157.35000610351562,157.63999938964844,154.41000366210938,156.97999572753906,81378700
2022-07-29,AAPL,159.94393920898438,162.50999450683594,163.6300048828125,159.5,161.24000549316406,101786900
2022-08-01,AAPL,158.9597625732422,161.50999450683594,163.58999633789062,160.88999938964844,161.00999450683594,67829400
2022-08-02,AAPL,157.4834442138672,160.00999450683594,162.41000366210938,159.6300048828125,160.10000610351562,59907000
2022-08-03,AAPL,163.50680541992188,166.1300048828125,166.58999633789062,160.75,160.83999633789062,82507500
2022-08-04,AAPL,163.1918487548828,165.80999755859375,167.19000244140625,164.42999267578125,166.00999450683594,55474100
2022-08-05,AAPL,162.96519470214844,165.35000610351562,165.85000610351562,163.0,163.2100067138672,56697000
2022-08-08,AAPL,162.49209594726562,164.8699951171875,167.80999755859375,164.1999969482422,166.3699951171875,60276900
2022-08-09,AAPL,162.5413818359375,164.9199981689453,165.82000732421875,163.25,164.02000427246094,63135500
2022-08-10,AAPL,166.79908752441406,169.24000549316406,169.33999633789062,166.89999389648438,167.67999267578125,70170500
2022-08-11,AAPL,166.05990600585938,168.49000549316406,170.99000549316406,168.19000244140625,170.05999755859375,57149200
2022-08-12,AAPL,169.61782836914062,172.10000610351562,172.1699981689453,169.39999389648438,169.82000732421875,68039400
2022-08-15,AAPL,170.6920928955078,173.19000244140625,173.38999938964844,171.35000610351562,171.52000427246094,54091700
2022-08-16,AAPL,170.53440856933594,173.02999877929688,173.7100067138672,171.66000366210938,172.77999877929688,56377100
2022-08-17,AAPL,172.03248596191406,174.5500030517578,176.14999389648438,172.57000732421875,172.77000427246094,79542000
2022-08-18,AAPL,171.63824462890625,174.14999389648438,174.89999389648438,173.1199951171875,173.75,62290100
2022-08-19,AAPL,169.0461883544922,171.52000427246094,173.74000549316406,171.30999755859375,173.02999877929688,70346300
2022-08-22,AAPL,165.15316772460938,167.57000732421875,169.86000061035156,167.13999938964844,169.69000244140625,69026800
2022-08-23,AAPL,164.81805419921875,167.22999572753906,168.7100067138672,166.64999389648438,167.0800018310547,54147100
2022-08-24,AAPL,165.1137237548828,167.52999877929688,168.11000061035156,166.25,167.32000732421875,53841500
2022-08-25,AAPL,167.5776824951172,170.02999877929688,170.13999938964844,168.35000610351562,168.77999877929688,51218200
2022-08-26,AAPL,161.2601318359375,163.6199951171875,171.0500030517578,163.55999755859375,170.57000732421875,78961000
2022-08-29,AAPL,159.0524444580078,161.3800048828125,162.89999389648438,159.82000732421875,161.14999389648438,73314000
2022-08-30,AAPL,156.6180419921875,158.91000366210938,162.55999755859375,157.72000122070312,162.1300048828125,77906200
2022-08-31,AAPL,154.9524383544922,157.22000122070312,160.5800018310547,157.13999938964844,160.30999755859375,87991100
2022-09-01,AAPL,155.68177795410156,157.9600067138672,158.4199981689453,154.6699981689453,156.63999938964844,74229900
2022-09-02,AAPL,153.5627899169922,155.80999755859375,160.36000061035156,154.97000122070312,159.75,76957800
2022-09-06,AAPL,152.30123901367188,154.52999877929688,157.08999633789062,153.69000244140625,156.47000122070312,73714800
2022-09-07,AAPL,153.71060180664062,155.9600067138672,156.6699981689453,153.61000061035156,154.82000732421875,87449600
2022-09-08,AAPL,152.23226928710938,154.4600067138672,156.36000061035156,152.67999267578125,154.63999938964844,84923800
2022-09-09,AAPL,155.1002655029297,157.3699951171875,157.82000732421875,154.75,155.47000122070312,68028800
2022-09-12,AAPL,161.0728759765625,163.42999267578125,164.25999450683594,159.3000030517578,159.58999633789062,104956000
2022-09-13,AAPL,151.62118530273438,153.83999633789062,160.5399932861328,153.3699951171875,159.89999389648438,122656600
2022-09-14,AAPL,153.06997680664062,155.30999755859375,157.10000610351562,153.61000061035156,154.7899932861328,87965400
2022-09-15,AAPL,150.17239379882812,152.3699951171875,155.24000549316406,151.3800048828125,154.64999389648438,90481100
2022-09-16,AAPL,148.52645874023438,150.6999969482422,151.35000610351562,148.3699951171875,151.2100067138672,162278800
2022-09-19,AAPL,152.251953125,154.47999572753906,154.55999755859375,149.10000610351562,149.30999755859375,81474200
2022-09-20,AAPL,154.63705444335938,156.89999389648438,158.0800018310547,153.0800018310547,153.39999389648438,107689800
2022-09-21,AAPL,151.5029296875,153.72000122070312,158.74000549316406,153.60000610351562,157.33999633789062,101696800
2022-09-22,AAPL,150.5370635986328,152.74000549316406,154.47000122070312,150.91000366210938,152.3800048828125,86652500
2022-09-23,AAPL,148.26034545898438,150.42999267578125,151.47000122070312,148.55999755859375,151.19000244140625,96029900
2022-09-26,AAPL,148.59547424316406,150.77000427246094,153.77000427246094,149.63999938964844,149.66000366210938,93339400
2022-09-27,AAPL,149.57118225097656,151.75999450683594,154.72000122070312,149.9499969482422,152.74000549316406,84442700
2022-09-28,AAPL,147.6788787841797,149.83999633789062,150.63999938964844,144.83999633789062,147.63999938964844,146691400
2022-09-29,AAPL,140.42503356933594,142.47999572753906,146.72000122070312,140.67999267578125,146.10000610351562,128138200
2022-09-30,AAPL,136.20675659179688,138.1999969482422,143.10000610351562,138.0,141.27999877929688,124925300
2022-10-03,AAPL,140.3954620361328,142.4499969482422,143.07000732421875,137.69000244140625,138.2100067138672,114311700
2022-10-04,AAPL,143.9928436279297,146.10000610351562,146.22000122070312,144.25999450683594,145.02999877929688,87830100
2022-10-05,AAPL,144.2884521484375,146.39999389648438,147.3800048828125,143.00999450683594,144.07000732421875,79471000
2022-10-06,AAPL,143.33250427246094,145.42999267578125,147.5399932861328,145.22000122070312,145.80999755859375,68402200
2022-10-07,AAPL,138.0695037841797,140.08999633789062,143.10000610351562,139.4499969482422,142.5399932861328,85925600
2022-10-10,AAPL,138.39474487304688,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000
2022-10-11,AAPL,136.97549438476562,138.97999572753906,141.35000610351562,138.22000122070312,139.89999389648438,77033700
2022-10-12,AAPL,136.3447265625,138.33999633789062,140.36000061035156,138.16000366210938,139.1300048828125,70433700
2022-10-13,AAPL,140.92770385742188,142.99000549316406,143.58999633789062,134.3699951171875,134.99000549316406,113224000
2022-10-14,AAPL,136.38417053222656,138.3800048828125,144.52000427246094,138.19000244140625,144.30999755859375,88598000
2022-10-17,AAPL,140.35604858398438,142.41000366210938,142.89999389648438,140.27000427246094,141.07000732421875,85250900
2022-10-18,AAPL,141.67669677734375,143.75,146.6999969482422,140.61000061035156,145.49000549316406,99136600
2022-10-19,AAPL,141.7851104736328,143.86000061035156,144.9499969482422,141.5,141.69000244140625,61758300
2022-10-20,AAPL,141.32191467285156,143.38999938964844,145.88999938964844,142.64999389648438,143.02000427246094,64522000
2022-10-21,AAPL,145.14596557617188,147.27000427246094,147.85000610351562,142.64999389648438,142.8699951171875,86548600
2022-10-24,AAPL,147.2944793701172,149.4499969482422,150.22999572753906,146.0,147.19000244140625,75981900
2022-10-25,AAPL,150.142822265625,152.33999633789062,152.49000549316406,149.36000061035156,150.08999633789062,74732300
2022-10-26,AAPL,147.19593811035156,149.35000610351562,151.99000549316406,148.0399932861328,150.9600067138672,88194300
2022-10-27,AAPL,142.71157836914062,144.8000030517578,149.0500030517578,144.1300048828125,148.07000732421875,109180200
2022-10-28,AAPL,153.4938201904297,155.74000549316406,157.5,147.82000732421875,148.1999969482422,164762400
2022-10-31,AAPL,151.12838745117188,153.33999633789062,154.24000549316406,151.9199981689453,153.16000366210938,97943200
2022-11-01,AAPL,148.47718811035156,150.64999389648438,155.4499969482422,149.1300048828125,155.0800018310547,80379300
2022-11-02,AAPL,142.93824768066406,145.02999877929688,152.1699981689453,145.0,148.9499969482422,93604600
2022-11-03,AAPL,136.876953125,138.8800048828125,142.8000030517578,138.75,142.05999755859375,97918500
2022-11-04,AAPL,136.6103973388672,138.3800048828125,142.6699981689453,134.3800048828125,142.08999633789062,140814800
2022-11-07,AAPL,137.14349365234375,138.9199981689453,139.14999389648438,135.6699981689453,137.11000061035156,83374600
2022-11-08,AAPL,137.71607971191406,139.5,141.42999267578125,137.49000549316406,140.41000366210938,89908500
2022-11-09,AAPL,133.14527893066406,134.8699951171875,138.5500030517578,134.58999633789062,138.5,74917800
2022-11-10,AAPL,144.99183654785156,146.8699951171875,146.8699951171875,139.5,141.24000549316406,118854000
2022-11-11,AAPL,147.78561401367188,149.6999969482422,150.00999450683594,144.3699951171875,145.82000732421875,93979700
2022-11-14,AAPL,146.38381958007812,148.27999877929688,150.27999877929688,147.42999267578125,148.97000122070312,73374100
2022-11-15,AAPL,148.1212921142578,150.0399932861328,153.58999633789062,148.55999755859375,152.22000122070312,89868300
2022-11-16,AAPL,146.8872833251953,148.7899932861328,149.8699951171875,147.2899932861328,149.1300048828125,64218300
2022-11-17,AAPL,148.7926025390625,150.72000122070312,151.47999572753906,146.14999389648438,146.42999267578125,80389400
2022-11-18,AAPL,149.35531616210938,151.2899932861328,152.6999969482422,149.97000122070312,152.30999755859375,74829600
2022-11-21,AAPL,146.1172332763672,148.00999450683594,150.3699951171875,147.72000122070312,150.16000366210938,58724100
2022-11-22,AAPL,148.25949096679688,150.17999267578125,150.4199981689453,146.92999267578125,148.1300048828125,51804100
2022-11-23,AAPL,149.13815307617188,151.07000732421875,151.8300018310547,149.33999633789062,149.4499969482422,58301400
2022-11-25,AAPL,146.21600341796875,148.11000061035156,148.8800048828125,147.1199951171875,148.30999755859375,35195900
2022-11-28,AAPL,142.375732421875,144.22000122070312,146.63999938964844,143.3800048828125,145.13999938964844,69246000
2022-11-29,AAPL,139.36471557617188,141.1699981689453,144.80999755859375,140.35000610351562,144.2899932861328,83763800
2022-11-30,AAPL,146.13702392578125,148.02999877929688,148.72000122070312,140.5500030517578,141.39999389648438,111380900
2022-12-01,AAPL,146.41343688964844,148.30999755859375,149.1300048828125,146.61000061035156,148.2100067138672,71250400
2022-12-02,AAPL,145.91983032226562,147.80999755859375,148.0,145.64999389648438,145.9600067138672,65447400
2022-12-05,AAPL,144.75489807128906,146.6300048828125,150.9199981689453,145.77000427246094,147.77000427246094,68826400
2022-12-06,AAPL,141.08248901367188,142.91000366210938,147.3000030517578,141.9199981689453,147.07000732421875,64727200
2022-12-07,AAPL,139.1376495361328,140.94000244140625,143.3699951171875,140.0,142.19000244140625,69721100
2022-12-08,AAPL,140.8258056640625,142.64999389648438,143.52000427246094,141.10000610351562,142.36000061035156,62128300
2022-12-09,AAPL,140.3420867919922,142.16000366210938,145.57000732421875,140.89999389648438,142.33999633789062,76097000
2022-12-12,AAPL,142.64230346679688,144.49000549316406,144.5,141.05999755859375,142.6999969482422,70462700
2022-12-13,AAPL,143.60975646972656,145.47000122070312,149.97000122070312,144.24000549316406,149.5,93886200
2022-12-14,AAPL,141.378662109375,143.2100067138672,146.66000366210938,141.16000366210938,145.35000610351562,82291200
2022-12-15,AAPL,134.75445556640625,136.5,141.8000030517578,136.02999877929688,141.11000061035156,98931900
2022-12-16,AAPL,132.78988647460938,134.50999450683594,137.64999389648438,133.72999572753906,136.69000244140625,160156900
2022-12-19,AAPL,130.67724609375,132.3699951171875,135.1999969482422,131.32000732421875,135.11000061035156,79592600
2022-12-20,AAPL,130.608154296875,132.3000030517578,133.25,129.88999938964844,131.38999938964844,77432800
2022-12-21,AAPL,133.7178955078125,135.4499969482422,136.80999755859375,132.75,132.97999572753906,85928000
2022-12-22,AAPL,130.5390625,132.22999572753906,134.55999755859375,130.3000030517578,134.35000610351562,77852100
2022-12-23,AAPL,130.1737823486328,131.86000061035156,132.4199981689453,129.63999938964844,130.9199981689453,63814900
2022-12-27,AAPL,128.36720275878906,130.02999877929688,131.41000366210938,128.72000122070312,131.3800048828125,69007800
2022-12-28,AAPL,124.42821502685547,126.04000091552734,131.02999877929688,125.87000274658203,129.6699981689453,85438400
2022-12-29,AAPL,127.95258331298828,129.61000061035156,130.47999572753906,127.7300033569336,127.98999786376953,75703700
2022-12-30,AAPL,128.26846313476562,129.92999267578125,129.9499969482422,127.43000030517578,128.41000366210938,77034200
2023-01-03,AAPL,123.47061920166016,125.06999969482422,130.89999389648438,124.16999816894531,130.27999877929688,112117500
2023-01-04,AAPL,124.74412536621094,126.36000061035156,128.66000366210938,125.08000183105469,126.88999938964844,89113600
2023-01-05,AAPL,123.42125701904297,125.0199966430664,127.7699966430664,124.76000213623047,127.12999725341797,80962700
